multiplier,floor,profit_lockin,score,mean_sharpe,mean_sortino,mean_final_nav,worst_hour_final_nav,breach_events,days_below_floor
5.5,0.78,0.13,7,0.048,0.084,100.49,91.16,11,5840
5.5,0.78,0.14,11,0.129,0.174,106.32,92.16,11,5840
5.5,0.78,0.15,14,0.207,0.277,114.66,93.16,11,5840
5.5,0.78,0.16,16,0.307,0.403,126.5,94.17,11,5840
5.5,0.78,0.17,19,0.366,0.462,129.33,95.17,11,5840
5.5,0.78,0.18,22,0.431,0.552,134.47,96.93,11,5840
5.5,0.78,0.19,23,0.459,0.622,139.9,97.94,11,5840
5.5,0.79,0.01,8,0.051,0.07,99.72,93.53,11,5840
5.5,0.79,0.02,9,0.05,0.072,99.68,92.52,11,5840
5.5,0.79,0.03,8,0.048,0.07,99.47,92.01,11,5840
5.5,0.79,0.04,8,0.046,0.071,99.51,91.16,11,5840
5.5,0.79,0.05,9,0.052,0.08,99.59,89.99,11,5840
5.5,0.79,0.06,8,0.041,0.07,99.09,91.16,11,5840
5.5,0.79,0.07,11,0.063,0.089,99.8,88.74,11,5840
5.5,0.79,0.08,8,0.072,0.111,100.85,87.96,11,5840
5.5,0.79,0.09,8,0.057,0.099,99.58,88.16,11,5840
5.5,0.79,0.1,10,0.046,0.081,98.75,89.16,11,5840
5.5,0.79,0.11,9,0.029,0.056,97.77,90.16,11,5840
5.5,0.79,0.12,7,0.028,0.055,98.32,91.16,11,5840
5.5,0.79,0.13,7,0.055,0.087,100.97,92.16,11,5840
5.5,0.79,0.14,11,0.15,0.192,107.95,93.16,11,5840
5.5,0.79,0.15,13,0.199,0.251,112.43,94.17,11,5840
5.5,0.79,0.16,15,0.28,0.347,120.64,95.17,11,5840
5.5,0.79,0.17,17,0.318,0.383,120.93,96.17,11,5840
5.5,0.79,0.18,21,0.397,0.535,131.55,97.86,11,5840
5.5,0.79,0.19,22,0.395,0.507,129.62,98.87,11,5840
5.5,0.8,0.01,8,0.053,0.07,99.93,93.81,11,5840
5.5,0.8,0.02,8,0.053,0.072,99.85,92.78,11,5840
5.5,0.8,0.03,9,0.052,0.071,99.85,93.03,11,5840
5.5,0.8,0.04,8,0.058,0.082,100.19,92.16,11,5840
5.5,0.8,0.05,10,0.054,0.076,99.76,91.0,11,5840
5.5,0.8,0.06,9,0.045,0.072,99.6,92.16,11,5840
5.5,0.8,0.07,10,0.058,0.08,99.64,89.79,11,5840
5.5,0.8,0.08,7,0.062,0.102,100.51,88.16,11,5840
5.5,0.8,0.09,8,0.044,0.077,98.7,89.16,11,5840
5.5,0.8,0.1,10,0.029,0.051,97.64,90.16,11,5840
5.5,0.8,0.11,7,0.016,0.038,97.38,91.16,11,5840
5.5,0.8,0.12,7,0.035,0.058,98.83,92.16,11,5840
5.5,0.8,0.13,7,0.062,0.092,101.43,93.16,11,5840
5.5,0.8,0.14,10,0.129,0.159,105.34,94.17,11,5840
5.5,0.8,0.15,11,0.186,0.224,109.58,95.17,11,5840
5.5,0.8,0.16,14,0.245,0.294,114.84,96.17,11,5840
5.5,0.8,0.17,18,0.32,0.407,121.94,97.34,11,5840
5.5,0.8,0.18,20,0.377,0.504,130.44,98.87,11,5840
5.5,0.8,0.19,22,0.362,0.483,128.33,99.87,11,5840
5.5,0.81,0.01,8,0.057,0.075,100.27,94.48,11,5840
5.5,0.81,0.02,8,0.055,0.073,100.1,93.81,11,5840
5.5,0.81,0.03,7,0.047,0.064,99.59,92.78,11,5840
5.5,0.81,0.04,8,0.049,0.072,99.85,91.9,11,5840
5.5,0.81,0.05,7,0.048,0.069,99.5,92.01,11,5840
5.5,0.81,0.06,8,0.038,0.06,99.09,90.33,11,5840
5.5,0.81,0.07,8,0.046,0.066,99.16,89.47,11,5840
5.5,0.81,0.08,8,0.048,0.081,99.5,89.16,11,5840
5.5,0.81,0.09,10,0.044,0.074,98.96,90.16,11,5840
5.5,0.81,0.1,8,0.022,0.045,97.81,91.16,11,5840
5.5,0.81,0.11,7,0.022,0.04,97.93,92.16,11,5840
5.5,0.81,0.12,7,0.064,0.105,102.45,93.16,11,5840
5.5,0.81,0.13,6,0.079,0.112,103.57,94.17,11,5840
5.5,0.81,0.14,9,0.165,0.219,110.57,95.17,11,5840
5.5,0.81,0.15,10,0.215,0.288,115.76,96.17,11,5840
5.5,0.81,0.16,15,0.285,0.384,122.04,84.03,11,5840
5.5,0.81,0.17,17,0.367,0.512,130.99,84.03,11,5840
5.5,0.81,0.18,21,0.393,0.532,133.0,84.03,11,5840
5.5,0.81,0.19,23,0.413,0.565,135.81,84.03,11,5840
5.5,0.82,0.01,8,0.054,0.071,100.25,94.45,11,5840
5.5,0.82,0.02,8,0.048,0.064,99.91,93.41,11,5840
5.5,0.82,0.03,8,0.05,0.07,100.08,93.78,11,5840
5.5,0.82,0.04,9,0.042,0.058,99.49,92.75,11,5840
5.5,0.82,0.05,8,0.052,0.07,99.87,93.02,11,5840
5.5,0.82,0.06,7,0.016,0.033,98.03,90.69,11,5840
5.5,0.82,0.07,8,0.056,0.084,100.16,89.98,11,5840
5.5,0.82,0.08,8,0.043,0.07,99.14,90.16,11,5840
5.5,0.82,0.09,9,0.018,0.038,97.66,91.16,11,5840
5.5,0.82,0.1,7,0.017,0.037,97.96,92.16,11,5840
5.5,0.82,0.11,7,0.045,0.074,100.36,93.16,11,5840
5.5,0.82,0.12,8,0.085,0.12,103.46,94.16,11,5840
5.5,0.82,0.13,7,0.086,0.11,102.9,85.03,11,5840
5.5,0.82,0.14,10,0.163,0.221,109.14,85.03,11,5840
5.5,0.82,0.15,15,0.233,0.3,114.77,85.03,11,5840
5.5,0.82,0.16,18,0.309,0.413,123.59,85.03,11,5840
5.5,0.82,0.17,20,0.353,0.475,128.26,85.03,11,5840
5.5,0.82,0.18,23,0.365,0.493,129.34,85.03,11,5840
5.5,0.82,0.19,23,0.357,0.478,127.87,85.03,11,5840
5.5,0.83,0.01,8,0.049,0.066,100.15,94.65,11,5840
5.5,0.83,0.02,8,0.052,0.067,100.14,93.63,11,5840
5.5,0.83,0.03,8,0.043,0.059,99.85,94.65,11,5840
5.5,0.83,0.04,8,0.036,0.052,99.38,93.63,11,5840
5.5,0.83,0.05,9,0.043,0.066,99.72,90.54,11,5840
5.5,0.83,0.06,7,0.027,0.047,98.96,91.57,11,5840
5.5,0.83,0.07,8,0.052,0.074,99.89,90.93,11,5840
5.5,0.83,0.08,10,0.032,0.054,98.71,91.15,11,5840
5.5,0.83,0.09,7,0.006,0.024,97.44,92.15,11,5840
5.5,0.83,0.1,7,0.023,0.04,98.45,93.15,11,5840
5.5,0.83,0.11,8,0.057,0.081,100.33,94.16,11,5840
5.5,0.83,0.12,4,0.047,0.063,99.74,95.16,11,5840
5.5,0.83,0.13,5,0.056,0.077,99.88,85.03,11,5840
5.5,0.83,0.14,11,0.163,0.214,108.19,85.03,11,5840
5.5,0.83,0.15,14,0.212,0.28,113.05,85.03,11,5840
5.5,0.83,0.16,15,0.237,0.317,114.24,85.03,11,5840
5.5,0.83,0.17,21,0.253,0.325,114.66,85.03,11,5840
5.5,0.83,0.18,21,0.282,0.371,117.93,85.03,11,5840
5.5,0.83,0.19,21,0.282,0.36,117.38,85.03,11,5840
5.5,0.84,0.01,8,0.048,0.064,100.25,95.08,11,5840
5.5,0.84,0.02,7,0.043,0.06,100.04,94.49,11,5840
5.5,0.84,0.03,7,0.045,0.062,100.0,94.36,11,5840
5.5,0.84,0.04,8,0.046,0.064,99.96,93.35,11,5840
5.5,0.84,0.05,7,0.037,0.058,99.57,91.41,11,5840
5.5,0.84,0.06,7,0.037,0.053,99.36,92.44,11,5840
5.5,0.84,0.07,6,0.047,0.062,99.62,91.89,11,5840
5.5,0.84,0.08,11,0.021,0.037,98.27,92.14,11,5840
5.5,0.84,0.09,7,0.016,0.035,98.35,93.14,11,5840
5.5,0.84,0.1,7,0.04,0.063,99.8,94.15,11,5840
5.5,0.84,0.11,7,0.053,0.076,100.3,86.81,11,5840
5.5,0.84,0.12,4,0.043,0.06,99.62,86.75,11,5840
5.5,0.84,0.13,8,0.085,0.104,101.34,86.29,11,5840
5.5,0.84,0.14,10,0.113,0.143,103.16,84.71,11,5840
5.5,0.84,0.15,14,0.132,0.177,105.04,84.71,11,5840
5.5,0.84,0.16,19,0.192,0.268,109.72,84.71,11,5840
5.5,0.84,0.17,18,0.199,0.275,109.79,84.71,11,5840
5.5,0.84,0.18,17,0.198,0.291,110.46,84.71,11,5840
5.5,0.84,0.19,17,0.194,0.275,109.45,84.71,11,5840
5.5,0.85,0.01,8,0.044,0.06,100.24,95.36,11,5840
5.5,0.85,0.02,7,0.04,0.055,100.02,95.36,11,5840
5.5,0.85,0.03,8,0.038,0.056,99.77,93.31,11,5840
5.5,0.85,0.04,7,0.039,0.055,99.85,93.85,11,5840
5.5,0.85,0.05,9,0.029,0.049,99.42,92.28,11,5840
5.5,0.85,0.06,6,0.04,0.057,99.76,92.25,11,5840
5.5,0.85,0.07,10,0.047,0.069,99.94,92.13,11,5840
5.5,0.85,0.08,7,0.001,0.018,97.83,93.14,11,5840
5.5,0.85,0.09,7,0.027,0.048,99.27,94.14,11,5840
5.5,0.85,0.1,8,0.05,0.075,100.29,87.66,11,5840
5.5,0.85,0.11,5,0.052,0.071,100.29,87.66,11,5840
5.5,0.85,0.12,4,0.038,0.051,98.99,87.2,11,5840
5.5,0.85,0.13,7,0.07,0.086,100.06,85.76,11,5840
5.5,0.85,0.14,12,0.094,0.128,101.7,85.76,11,5840
5.5,0.85,0.15,16,0.131,0.212,105.94,85.76,11,5840
5.5,0.85,0.16,15,0.116,0.197,104.53,85.68,11,5840
5.5,0.85,0.17,14,0.096,0.161,102.09,85.62,11,5840
5.5,0.85,0.18,14,0.106,0.176,103.02,85.62,11,5840
5.5,0.85,0.19,14,0.108,0.18,103.14,85.62,11,5840
5.5,0.86,0.01,8,0.037,0.053,100.09,95.2,11,5840
5.5,0.86,0.02,8,0.043,0.058,100.26,94.69,11,5840
5.5,0.86,0.03,8,0.022,0.038,99.41,94.17,11,5840
5.5,0.86,0.04,8,0.042,0.059,100.09,92.63,11,5840
5.5,0.86,0.05,7,0.016,0.033,99.07,93.15,11,5840
5.5,0.86,0.06,8,0.043,0.061,99.92,92.79,11,5840
5.5,0.86,0.07,10,0.01,0.027,98.48,93.13,11,5840
5.5,0.86,0.08,7,0.012,0.031,98.74,94.13,11,5840
5.5,0.86,0.09,8,0.043,0.067,100.18,88.51,11,5840
5.5,0.86,0.1,4,0.029,0.04,99.07,88.51,11,5840
5.5,0.86,0.11,3,0.026,0.038,98.85,88.09,11,5840
5.5,0.86,0.12,5,0.048,0.063,99.4,88.03,11,5840
5.5,0.86,0.13,12,0.065,0.095,100.42,86.72,11,5840
5.5,0.86,0.14,17,0.092,0.148,103.19,86.72,11,5840
5.5,0.86,0.15,13,0.049,0.102,99.9,86.12,11,5840
5.5,0.86,0.16,13,0.057,0.11,100.07,86.12,11,5840
5.5,0.86,0.17,12,0.053,0.112,100.16,86.12,11,5840
5.5,0.86,0.18,12,0.054,0.111,100.16,86.12,11,5840
5.5,0.86,0.19,11,0.04,0.092,99.26,86.12,11,5840
5.5,0.87,0.01,8,0.037,0.052,100.2,96.06,11,5840
5.5,0.87,0.02,8,0.033,0.048,99.99,95.04,11,5840
5.5,0.87,0.03,8,0.029,0.044,99.81,95.04,11,5840
5.5,0.87,0.04,9,0.04,0.059,100.15,92.99,11,5840
5.5,0.87,0.05,7,0.027,0.041,99.56,94.02,11,5840
5.5,0.87,0.06,9,0.042,0.062,100.07,93.12,11,5840
5.5,0.87,0.07,7,-0.005,0.012,98.22,94.12,11,5840
5.5,0.87,0.08,7,0.023,0.039,99.31,95.12,11,5840
5.5,0.87,0.09,5,0.018,0.033,98.8,88.9,11,5840
5.5,0.87,0.1,3,0.007,0.02,98.28,88.9,11,5840
5.5,0.87,0.11,5,0.037,0.052,99.3,88.9,11,5840
5.5,0.87,0.12,11,0.065,0.091,100.82,88.03,11,5840
5.5,0.87,0.13,17,0.056,0.086,99.68,87.68,11,5840
5.5,0.87,0.14,13,0.024,0.06,98.2,87.11,11,5840
5.5,0.87,0.15,11,0.007,0.04,97.01,87.11,11,5840
5.5,0.87,0.16,10,0.0,0.038,96.93,87.11,11,5840
5.5,0.87,0.17,10,0.007,0.048,97.48,87.11,11,5840
5.5,0.87,0.18,9,-0.003,0.035,96.51,87.11,11,5840
5.5,0.87,0.19,8,-0.02,0.019,95.37,87.11,11,5840
5.5,0.88,0.01,8,0.029,0.045,100.05,95.9,11,5840
5.5,0.88,0.02,8,0.032,0.049,100.14,95.9,11,5840
5.5,0.88,0.03,8,0.031,0.048,99.97,95.03,11,5840
5.5,0.88,0.04,9,0.017,0.036,99.54,93.86,11,5840
5.5,0.88,0.05,8,0.03,0.048,99.84,93.68,11,5840
5.5,0.88,0.06,10,0.001,0.018,98.7,94.11,11,5840
5.5,0.88,0.07,7,0.008,0.027,99.13,95.11,11,5840
5.5,0.88,0.08,7,0.021,0.039,99.2,89.77,11,5840
5.5,0.88,0.09,3,-0.004,0.01,98.18,89.77,11,5840
5.5,0.88,0.1,4,0.018,0.029,98.77,89.77,11,5840
5.5,0.88,0.11,11,0.043,0.062,99.74,88.96,11,5840
5.5,0.88,0.12,16,0.032,0.055,98.69,88.64,11,5840
5.5,0.88,0.13,13,0.008,0.04,97.85,88.1,11,5840
5.5,0.88,0.14,11,-0.001,0.032,97.34,88.1,11,5840
5.5,0.88,0.15,10,-0.013,0.02,96.67,88.1,11,5840
5.5,0.88,0.16,8,-0.039,-0.004,95.15,88.1,11,5840
5.5,0.88,0.17,7,-0.046,-0.01,94.82,88.1,11,5840
5.5,0.88,0.18,7,-0.041,-0.003,95.16,88.1,11,5840
5.5,0.88,0.19,7,-0.036,0.005,95.49,88.1,11,5840
5.5,0.89,0.01,8,0.03,0.044,100.16,96.76,11,5840
5.5,0.89,0.02,9,0.031,0.046,100.2,96.76,11,5840
5.5,0.89,0.03,8,0.024,0.037,99.87,95.64,11,5840
5.5,0.89,0.04,7,0.009,0.025,99.44,94.72,11,5840
5.5,0.89,0.05,7,0.025,0.041,99.7,94.63,11,5840
5.5,0.89,0.06,7,-0.011,0.006,98.6,95.1,11,5840
5.5,0.89,0.07,7,0.024,0.041,99.74,96.1,11,5840
5.5,0.89,0.08,4,0.005,0.02,98.76,90.64,11,5840
5.5,0.89,0.09,4,0.006,0.018,98.72,90.64,11,5840
5.5,0.89,0.1,10,0.028,0.043,99.26,89.89,11,5840
5.5,0.89,0.11,16,0.017,0.036,98.34,89.59,11,5840
5.5,0.89,0.12,14,0.015,0.042,98.59,89.1,11,5840
5.5,0.89,0.13,10,-0.024,0.003,96.57,89.1,11,5840
5.5,0.89,0.14,7,-0.064,-0.032,94.72,89.1,11,5840
5.5,0.89,0.15,7,-0.059,-0.024,95.06,89.1,11,5840
5.5,0.89,0.16,7,-0.053,-0.016,95.4,89.1,11,5840
5.5,0.89,0.17,7,-0.048,-0.008,95.73,89.1,11,5840
5.5,0.89,0.18,7,-0.043,0.001,96.07,89.1,11,5840
5.5,0.89,0.19,7,-0.037,0.009,96.41,89.1,11,5840
5.5,0.9,0.01,8,0.026,0.041,100.14,96.59,11,5840
5.5,0.9,0.02,8,0.018,0.036,99.85,95.58,11,5840
5.5,0.9,0.03,9,0.023,0.039,100.02,94.92,11,5840
5.5,0.9,0.04,6,0.017,0.029,99.68,94.95,11,5840
5.5,0.9,0.05,10,-0.008,0.009,98.92,95.09,11,5840
5.5,0.9,0.06,7,0.009,0.027,99.51,96.09,11,5840
5.5,0.9,0.07,5,0.0,0.017,98.87,91.51,11,5840
5.5,0.9,0.08,3,0.002,0.016,99.0,91.51,11,5840
5.5,0.9,0.09,9,0.028,0.046,99.63,90.82,11,5840
5.5,0.9,0.1,16,0.011,0.03,98.49,90.54,11,5840
5.5,0.9,0.11,14,0.01,0.038,98.79,90.09,11,5840
5.5,0.9,0.12,10,-0.029,-0.002,96.97,90.09,11,5840
5.5,0.9,0.13,7,-0.07,-0.037,95.3,90.09,11,5840
5.5,0.9,0.14,7,-0.064,-0.028,95.64,90.09,11,5840
5.5,0.9,0.15,7,-0.058,-0.019,95.97,90.09,11,5840
5.5,0.9,0.16,7,-0.052,-0.01,96.31,90.09,11,5840
5.5,0.9,0.17,7,-0.046,-0.001,96.65,90.09,11,5840
5.5,0.9,0.18,5,-0.079,-0.046,94.7,90.09,11,5840
5.5,0.9,0.19,3,-0.107,-0.083,93.31,90.09,11,5840
6.0,0.6,0.01,21,0.434,0.559,143.75,92.32,16,9657
6.0,0.6,0.02,21,0.453,0.589,147.24,91.29,16,9657
6.0,0.6,0.03,21,0.451,0.59,147.16,90.25,16,9657
6.0,0.6,0.04,21,0.477,0.635,153.83,91.29,16,9657
6.0,0.6,0.05,21,0.483,0.641,153.55,88.17,16,9657
6.0,0.6,0.06,21,0.48,0.635,153.46,87.14,15,9028
6.0,0.6,0.07,21,0.519,0.704,162.66,91.29,16,9657
6.0,0.6,0.08,21,0.514,0.711,164.01,87.14,16,9573
6.0,0.6,0.09,21,0.52,0.707,163.48,90.25,15,9028
6.0,0.6,0.1,21,0.504,0.685,160.14,82.99,16,9657
6.0,0.6,0.11,21,0.517,0.721,166.14,85.06,16,9657
6.0,0.6,0.12,21,0.535,0.731,168.02,87.14,16,9657
6.0,0.6,0.13,22,0.562,0.786,173.62,89.21,16,9352
6.0,0.6,0.14,22,0.563,0.786,173.83,88.86,16,9573
6.0,0.6,0.15,21,0.515,0.71,164.01,77.79,16,9573
6.0,0.6,0.16,21,0.561,0.801,180.07,78.83,16,9573
6.0,0.6,0.17,20,0.536,0.763,174.35,79.87,15,9028
6.0,0.6,0.18,21,0.559,0.778,177.29,80.91,15,9028
6.0,0.6,0.19,21,0.585,0.836,185.12,81.95,16,9657
6.0,0.61,0.01,21,0.408,0.51,137.49,92.32,16,9657
6.0,0.61,0.02,21,0.416,0.524,138.98,92.32,16,9657
6.0,0.61,0.03,21,0.425,0.542,141.75,91.29,16,9657
6.0,0.61,0.04,21,0.459,0.601,149.42,92.32,15,9028
6.0,0.61,0.05,21,0.455,0.587,147.34,89.21,16,9657
6.0,0.61,0.06,21,0.445,0.57,145.05,88.17,15,9028
6.0,0.61,0.07,21,0.5,0.667,157.46,92.32,16,9657
6.0,0.61,0.08,21,0.499,0.687,160.63,88.17,16,9657
6.0,0.61,0.09,21,0.506,0.677,159.91,91.29,15,9028
6.0,0.61,0.1,21,0.478,0.633,153.21,84.02,16,9573
6.0,0.61,0.11,21,0.508,0.703,163.48,86.1,16,9657
6.0,0.61,0.12,21,0.521,0.71,165.02,88.17,15,9028
6.0,0.61,0.13,23,0.551,0.769,171.23,90.25,16,9573
6.0,0.61,0.14,22,0.546,0.758,169.38,89.87,16,9657
6.0,0.61,0.15,21,0.493,0.67,159.34,78.83,16,9573
6.0,0.61,0.16,21,0.551,0.786,177.63,79.87,16,9657
6.0,0.61,0.17,20,0.53,0.746,171.88,80.91,16,9657
6.0,0.61,0.18,21,0.544,0.753,173.0,81.95,16,9352
6.0,0.61,0.19,21,0.569,0.805,179.76,82.99,16,9657
6.0,0.62,0.01,21,0.387,0.471,132.88,93.36,16,9657
6.0,0.62,0.02,21,0.395,0.487,134.56,93.36,16,9657
6.0,0.62,0.03,21,0.408,0.516,138.32,92.32,15,9028
6.0,0.62,0.04,21,0.438,0.557,143.76,93.36,16,9657
6.0,0.62,0.05,21,0.419,0.526,140.5,90.25,15,9028
6.0,0.62,0.06,21,0.415,0.526,139.45,89.21,16,9657
6.0,0.62,0.07,21,0.466,0.598,148.37,93.36,16,9657
6.0,0.62,0.08,21,0.492,0.67,158.63,89.21,16,9657
6.0,0.62,0.09,21,0.49,0.645,155.59,92.32,16,9657
6.0,0.62,0.1,21,0.436,0.567,144.46,85.06,16,9573
6.0,0.62,0.11,21,0.508,0.703,163.09,87.14,16,9657
6.0,0.62,0.12,21,0.515,0.693,162.46,89.21,15,9028
6.0,0.62,0.13,23,0.535,0.74,166.81,91.29,16,9573
6.0,0.62,0.14,21,0.506,0.682,158.68,90.79,16,9549
6.0,0.62,0.15,20,0.454,0.608,152.05,79.87,16,9633
6.0,0.62,0.16,21,0.519,0.732,169.86,80.91,16,9657
6.0,0.62,0.17,20,0.511,0.716,167.18,81.95,15,8723
6.0,0.62,0.18,20,0.534,0.735,170.93,82.99,15,9028
6.0,0.62,0.19,23,0.58,0.823,181.54,84.02,16,9657
6.0,0.63,0.01,22,0.376,0.456,130.77,93.36,16,9657
6.0,0.63,0.02,21,0.385,0.468,132.5,94.4,16,9657
6.0,0.63,0.03,20,0.389,0.474,133.25,93.36,16,9657
6.0,0.63,0.04,21,0.396,0.482,134.54,94.4,16,9657
6.0,0.63,0.05,20,0.4,0.497,136.62,91.29,15,9028
6.0,0.63,0.06,20,0.407,0.523,138.45,90.25,15,9028
6.0,0.63,0.07,21,0.414,0.514,137.74,94.4,16,9657
6.0,0.63,0.08,21,0.485,0.656,156.93,90.25,16,9657
6.0,0.63,0.09,21,0.467,0.606,149.66,93.36,15,9028
6.0,0.63,0.1,21,0.42,0.541,140.81,86.1,16,9633
6.0,0.63,0.11,20,0.488,0.667,158.5,88.17,16,9657
6.0,0.63,0.12,21,0.504,0.669,159.44,90.25,16,9657
6.0,0.63,0.13,22,0.506,0.688,159.51,89.87,16,9657
6.0,0.63,0.14,21,0.454,0.6,147.77,91.8,16,9549
6.0,0.63,0.15,19,0.43,0.573,147.24,80.91,16,9633
6.0,0.63,0.16,20,0.514,0.721,168.08,81.95,16,9657
6.0,0.63,0.17,21,0.534,0.736,170.26,82.99,16,9657
6.0,0.63,0.18,20,0.54,0.756,172.69,84.02,15,9028
6.0,0.63,0.19,23,0.564,0.797,176.97,85.06,16,9657
6.0,0.64,0.01,20,0.356,0.428,127.72,92.32,16,9657
6.0,0.64,0.02,21,0.37,0.445,129.64,93.36,16,9657
6.0,0.64,0.03,22,0.378,0.463,131.72,91.29,16,9657
6.0,0.64,0.04,21,0.377,0.468,132.36,91.29,16,9657
6.0,0.64,0.05,20,0.405,0.507,137.33,92.32,16,9657
6.0,0.64,0.06,23,0.424,0.537,140.31,91.29,16,9657
6.0,0.64,0.07,21,0.39,0.469,132.25,95.44,16,9657
6.0,0.64,0.08,21,0.453,0.599,149.42,91.29,16,9657
6.0,0.64,0.09,23,0.438,0.557,142.66,94.4,16,9657
6.0,0.64,0.1,20,0.42,0.554,142.78,87.14,16,9657
6.0,0.64,0.11,20,0.472,0.636,154.43,89.21,15,9028
6.0,0.64,0.12,23,0.485,0.649,155.75,91.29,15,9028
6.0,0.64,0.13,22,0.477,0.628,151.66,90.88,16,9657
6.0,0.64,0.14,21,0.422,0.543,140.44,91.93,16,9657
6.0,0.64,0.15,19,0.433,0.58,149.06,81.95,16,9657
6.0,0.64,0.16,19,0.493,0.688,163.82,82.99,15,9028
6.0,0.64,0.17,21,0.532,0.728,168.48,84.02,16,9352
6.0,0.64,0.18,23,0.535,0.749,170.59,85.06,15,9028
6.0,0.64,0.19,23,0.559,0.79,175.66,86.1,16,9352
6.0,0.65,0.01,18,0.34,0.406,125.21,93.36,16,9657
6.0,0.65,0.02,20,0.344,0.409,125.64,92.32,16,9657
6.0,0.65,0.03,21,0.358,0.428,128.0,92.32,16,9657
6.0,0.65,0.04,20,0.361,0.438,129.27,92.32,16,9657
6.0,0.65,0.05,21,0.384,0.478,134.05,93.36,16,9657
6.0,0.65,0.06,23,0.402,0.493,136.2,92.32,15,9028
6.0,0.65,0.07,23,0.39,0.477,134.46,96.47,15,9028
6.0,0.65,0.08,20,0.411,0.528,140.18,92.32,16,9657
6.0,0.65,0.09,22,0.395,0.494,134.81,92.31,15,9028
6.0,0.65,0.1,19,0.416,0.548,142.56,88.17,16,9657
6.0,0.65,0.11,20,0.471,0.63,153.55,90.25,16,9657
6.0,0.65,0.12,23,0.457,0.59,147.61,92.32,15,9028
6.0,0.65,0.13,21,0.417,0.548,141.13,80.91,16,9549
6.0,0.65,0.14,19,0.421,0.555,143.24,93.24,16,9633
6.0,0.65,0.15,19,0.431,0.566,147.62,82.99,16,9657
6.0,0.65,0.16,20,0.497,0.682,162.06,84.02,16,9657
6.0,0.65,0.17,20,0.526,0.71,166.58,85.06,15,8944
6.0,0.65,0.18,23,0.544,0.772,172.38,86.1,15,8723
6.0,0.65,0.19,23,0.576,0.82,179.04,87.14,16,9352
6.0,0.66,0.01,17,0.32,0.381,122.51,90.25,16,9657
6.0,0.66,0.02,18,0.328,0.393,123.86,91.29,16,9657
6.0,0.66,0.03,18,0.344,0.408,125.98,93.36,16,9657
6.0,0.66,0.04,19,0.345,0.412,126.08,93.36,16,9657
6.0,0.66,0.05,20,0.355,0.428,127.86,89.21,16,9657
6.0,0.66,0.06,23,0.372,0.444,130.04,93.36,16,9657
6.0,0.66,0.07,19,0.368,0.456,131.26,90.25,16,9657
6.0,0.66,0.08,20,0.393,0.497,136.08,85.06,16,9657
6.0,0.66,0.09,21,0.376,0.455,130.55,93.51,15,9028
6.0,0.66,0.1,21,0.449,0.592,147.04,89.21,16,9657
6.0,0.66,0.11,21,0.473,0.618,152.18,91.29,16,9657
6.0,0.66,0.12,23,0.426,0.541,140.44,93.36,16,9657
6.0,0.66,0.13,21,0.413,0.529,139.95,81.95,16,9657
6.0,0.66,0.14,18,0.4,0.527,141.33,82.99,15,9028
6.0,0.66,0.15,19,0.43,0.569,148.1,84.02,15,9028
6.0,0.66,0.16,20,0.506,0.691,162.93,82.8,16,9573
6.0,0.66,0.17,23,0.53,0.742,167.59,86.1,15,9028
6.0,0.66,0.18,23,0.537,0.76,170.44,87.14,15,8639
6.0,0.66,0.19,23,0.58,0.83,179.31,88.17,16,9352
6.0,0.67,0.01,17,0.293,0.35,119.11,89.21,16,9657
6.0,0.67,0.02,17,0.304,0.364,120.81,88.18,16,9657
6.0,0.67,0.03,17,0.314,0.373,121.79,94.4,16,9657
6.0,0.67,0.04,20,0.331,0.393,123.52,94.4,16,9657
6.0,0.67,0.05,20,0.344,0.418,126.12,90.25,16,9657
6.0,0.67,0.06,21,0.366,0.452,130.08,94.4,16,9657
6.0,0.67,0.07,20,0.351,0.419,126.99,91.29,16,9657
6.0,0.67,0.08,21,0.369,0.451,130.32,91.6,16,9657
6.0,0.67,0.09,21,0.364,0.426,127.35,94.64,16,9657
6.0,0.67,0.1,20,0.431,0.56,145.53,90.25,16,9657
6.0,0.67,0.11,23,0.421,0.521,140.04,92.32,15,9028
6.0,0.67,0.12,21,0.388,0.495,134.35,92.06,16,9633
6.0,0.67,0.13,19,0.408,0.531,140.98,82.99,16,9657
6.0,0.67,0.14,20,0.465,0.625,153.83,84.02,16,9657
6.0,0.67,0.15,19,0.445,0.603,149.79,85.06,16,9352
6.0,0.67,0.16,21,0.487,0.658,157.88,83.81,16,9657
6.0,0.67,0.17,22,0.518,0.734,166.4,84.74,15,8944
6.0,0.67,0.18,23,0.548,0.763,171.28,88.17,16,9657
6.0,0.67,0.19,23,0.566,0.794,174.69,89.21,16,9352
6.0,0.68,0.01,16,0.256,0.314,115.55,85.38,16,9657
6.0,0.68,0.02,16,0.266,0.323,116.49,85.38,16,9657
6.0,0.68,0.03,17,0.295,0.354,119.37,89.21,16,9657
6.0,0.68,0.04,16,0.296,0.367,121.36,85.38,15,9028
6.0,0.68,0.05,18,0.312,0.375,121.84,93.67,16,9657
6.0,0.68,0.06,19,0.333,0.394,124.18,89.21,16,9657
6.0,0.68,0.07,18,0.347,0.43,128.61,92.32,16,9657
6.0,0.68,0.08,20,0.34,0.429,126.91,85.38,15,9028
6.0,0.68,0.09,21,0.343,0.396,124.54,97.29,16,9657
6.0,0.68,0.1,20,0.416,0.529,140.96,91.29,16,9657
