multiplier,floor,profit_lockin,score,mean_sharpe,mean_sortino,mean_final_nav,worst_hour_final_nav,breach_events,days_below_floor
4.0,0.86,0.16,0,-0.514,-0.235,85.01,83.19,22,48299
4.0,0.86,0.17,0,-0.514,-0.235,85.01,83.19,22,48299
4.0,0.86,0.18,0,-0.514,-0.235,85.01,83.19,22,48299
4.0,0.86,0.19,0,-0.514,-0.235,85.01,83.19,22,48299
4.0,0.87,0.01,0,-0.509,-0.232,88.16,87.23,22,48299
4.0,0.87,0.02,0,-0.512,-0.234,87.38,86.29,22,48299
4.0,0.87,0.03,0,-0.51,-0.233,87.41,85.27,22,48299
4.0,0.87,0.04,0,-0.514,-0.235,86.23,84.35,22,48299
4.0,0.87,0.05,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.06,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.07,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.08,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.09,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.1,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.11,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.12,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.13,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.14,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.15,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.16,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.17,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.18,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.87,0.19,0,-0.515,-0.235,86.07,84.35,22,48299
4.0,0.88,0.01,0,-0.509,-0.232,89.19,87.76,22,48299
4.0,0.88,0.02,0,-0.512,-0.233,88.44,87.33,22,48299
4.0,0.88,0.03,0,-0.51,-0.233,88.48,86.38,22,48299
4.0,0.88,0.04,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.05,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.06,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.07,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.08,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.09,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.1,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.11,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.12,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.13,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.14,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.15,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.16,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.17,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.18,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.88,0.19,0,-0.516,-0.235,87.13,85.52,22,48299
4.0,0.89,0.01,0,-0.51,-0.233,89.96,88.92,22,48299
4.0,0.89,0.02,0,-0.513,-0.234,89.34,88.38,22,48299
4.0,0.89,0.03,0,-0.511,-0.233,89.17,86.96,22,48299
4.0,0.89,0.04,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.05,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.06,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.07,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.08,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.09,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.1,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.11,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.12,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.13,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.14,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.15,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.16,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.17,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.18,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.89,0.19,0,-0.516,-0.235,88.19,86.7,22,48299
4.0,0.9,0.01,0,-0.511,-0.232,90.82,89.83,22,48299
4.0,0.9,0.02,0,-0.512,-0.233,90.32,89.43,22,48299
4.0,0.9,0.03,0,-0.514,-0.234,89.75,88.12,22,48299
4.0,0.9,0.04,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.05,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.06,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.07,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.08,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.09,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.1,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.11,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.12,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.13,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.14,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.15,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.16,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.17,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.18,0,-0.517,-0.235,89.26,87.88,22,48299
4.0,0.9,0.19,0,-0.517,-0.235,89.26,87.88,22,48299
4.5,0.6,0.01,0,-0.451,-0.195,63.42,61.91,23,54768
4.5,0.6,0.02,0,-0.446,-0.194,62.92,61.03,23,54768
4.5,0.6,0.03,0,-0.445,-0.194,62.8,59.91,23,54768
4.5,0.6,0.04,0,-0.426,-0.19,61.38,59.06,23,54768
4.5,0.6,0.05,0,-0.429,-0.19,61.4,59.06,23,54768
4.5,0.6,0.06,0,-0.43,-0.191,61.43,57.75,23,54768
4.5,0.6,0.07,0,-0.403,-0.184,59.91,56.97,23,54768
4.5,0.6,0.08,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.09,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.1,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.11,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.12,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.13,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.14,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.15,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.16,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.17,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.18,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.6,0.19,0,-0.384,-0.178,58.8,56.58,23,54768
4.5,0.61,0.01,0,-0.464,-0.198,64.4,62.91,23,54768
4.5,0.61,0.02,0,-0.458,-0.196,63.9,62.01,23,54768
4.5,0.61,0.03,0,-0.456,-0.196,63.78,60.91,23,54768
4.5,0.61,0.04,0,-0.44,-0.193,62.36,60.04,23,54768
4.5,0.61,0.05,0,-0.44,-0.193,62.38,60.04,23,54768
4.5,0.61,0.06,0,-0.44,-0.193,62.41,58.71,23,54768
4.5,0.61,0.07,0,-0.416,-0.187,60.89,57.92,23,54768
4.5,0.61,0.08,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.09,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.1,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.11,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.12,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.13,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.14,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.15,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.16,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.17,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.18,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.61,0.19,0,-0.399,-0.182,59.78,57.53,23,54768
4.5,0.62,0.01,0,-0.475,-0.2,65.38,63.91,23,54768
4.5,0.62,0.02,0,-0.469,-0.198,64.88,63.0,23,54768
4.5,0.62,0.03,0,-0.469,-0.199,64.76,61.91,23,54768
4.5,0.62,0.04,0,-0.452,-0.195,63.34,61.03,23,54768
4.5,0.62,0.05,0,-0.45,-0.195,63.36,61.03,23,54768
4.5,0.62,0.06,0,-0.45,-0.196,63.39,59.67,23,54768
4.5,0.62,0.07,0,-0.429,-0.191,61.87,58.87,23,54768
4.5,0.62,0.08,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.09,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.1,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.11,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.12,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.13,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.14,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.15,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.16,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.17,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.18,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.62,0.19,0,-0.414,-0.187,60.76,58.47,23,54768
4.5,0.63,0.01,0,-0.484,-0.201,66.36,64.91,23,54768
4.5,0.63,0.02,0,-0.479,-0.2,65.86,63.98,23,54768
4.5,0.63,0.03,0,-0.478,-0.2,65.74,62.91,23,54768
4.5,0.63,0.04,0,-0.462,-0.197,64.32,62.01,23,54768
4.5,0.63,0.05,0,-0.46,-0.197,64.34,62.01,23,54768
4.5,0.63,0.06,0,-0.46,-0.197,64.37,60.64,23,54768
4.5,0.63,0.07,0,-0.44,-0.193,62.85,59.82,23,54768
4.5,0.63,0.08,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.09,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.1,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.11,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.12,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.13,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.14,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.15,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.16,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.17,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.18,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.63,0.19,0,-0.428,-0.19,61.74,59.41,23,54768
4.5,0.64,0.01,0,-0.491,-0.202,67.34,65.9,23,54768
4.5,0.64,0.02,0,-0.488,-0.202,66.84,64.97,23,54768
4.5,0.64,0.03,0,-0.486,-0.202,66.72,63.91,23,54768
4.5,0.64,0.04,0,-0.472,-0.199,65.3,63.0,23,54768
4.5,0.64,0.05,0,-0.471,-0.199,65.32,63.0,23,54768
4.5,0.64,0.06,0,-0.47,-0.199,65.35,61.6,23,54768
4.5,0.64,0.07,0,-0.453,-0.195,63.83,60.77,23,54768
4.5,0.64,0.08,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.09,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.1,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.11,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.12,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.13,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.14,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.15,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.16,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.17,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.18,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.64,0.19,0,-0.442,-0.193,62.72,60.36,23,54768
4.5,0.65,0.01,0,-0.498,-0.203,68.32,66.9,23,54768
4.5,0.65,0.02,0,-0.495,-0.203,67.82,65.95,23,54768
4.5,0.65,0.03,0,-0.494,-0.203,67.7,64.91,23,54768
4.5,0.65,0.04,0,-0.482,-0.201,66.28,63.98,23,54768
4.5,0.65,0.05,0,-0.482,-0.201,66.3,63.98,23,54768
4.5,0.65,0.06,0,-0.482,-0.201,66.33,62.56,23,54768
4.5,0.65,0.07,0,-0.467,-0.198,64.81,61.72,23,54768
4.5,0.65,0.08,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.09,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.1,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.11,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.12,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.13,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.14,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.15,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.16,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.17,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.18,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.65,0.19,0,-0.458,-0.196,63.7,61.3,23,54768
4.5,0.66,0.01,0,-0.505,-0.204,69.3,67.9,23,54768
4.5,0.66,0.02,0,-0.502,-0.204,68.8,66.93,23,54768
4.5,0.66,0.03,0,-0.501,-0.204,68.68,65.9,23,54768
4.5,0.66,0.04,0,-0.49,-0.202,67.26,64.97,23,54768
4.5,0.66,0.05,0,-0.491,-0.202,67.28,64.97,23,54768
4.5,0.66,0.06,0,-0.491,-0.202,67.31,63.52,23,54768
4.5,0.66,0.07,0,-0.477,-0.2,65.79,62.67,23,54768
4.5,0.66,0.08,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.09,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.1,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.11,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.12,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.13,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.14,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.15,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.16,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.17,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.18,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.66,0.19,0,-0.469,-0.199,64.68,62.24,23,54768
4.5,0.67,0.01,0,-0.51,-0.205,70.28,68.9,23,54768
4.5,0.67,0.02,0,-0.507,-0.205,69.78,67.92,23,54768
4.5,0.67,0.03,0,-0.506,-0.205,69.66,66.9,23,54768
4.5,0.67,0.04,0,-0.498,-0.203,68.24,65.95,23,54768
4.5,0.67,0.05,0,-0.498,-0.203,68.26,65.95,23,54768
4.5,0.67,0.06,0,-0.497,-0.203,68.29,64.49,23,54768
4.5,0.67,0.07,0,-0.485,-0.201,66.77,63.62,23,54768
4.5,0.67,0.08,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.09,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.1,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.11,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.12,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.13,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.14,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.15,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.16,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.17,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.18,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.67,0.19,0,-0.478,-0.2,65.66,63.19,23,54768
4.5,0.68,0.01,0,-0.514,-0.205,71.26,69.89,23,54768
4.5,0.68,0.02,0,-0.512,-0.205,70.76,68.9,23,54768
4.5,0.68,0.03,0,-0.511,-0.205,70.64,67.9,23,54768
4.5,0.68,0.04,0,-0.504,-0.204,69.22,66.93,23,54768
4.5,0.68,0.05,0,-0.503,-0.204,69.24,66.93,23,54768
4.5,0.68,0.06,0,-0.502,-0.203,69.27,65.45,23,54768
4.5,0.68,0.07,0,-0.492,-0.202,67.75,64.57,23,54768
4.5,0.68,0.08,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.09,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.1,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.11,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.12,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.13,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.14,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.15,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.16,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.17,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.18,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.68,0.19,0,-0.485,-0.201,66.64,64.13,23,54768
4.5,0.69,0.01,0,-0.517,-0.205,72.24,70.87,23,54768
4.5,0.69,0.02,0,-0.516,-0.205,71.74,69.89,23,54768
4.5,0.69,0.03,0,-0.515,-0.205,71.62,68.9,23,54768
4.5,0.69,0.04,0,-0.509,-0.205,70.2,67.92,23,54768
4.5,0.69,0.05,0,-0.509,-0.204,70.22,67.92,23,54768
4.5,0.69,0.06,0,-0.508,-0.204,70.25,66.41,23,54768
4.5,0.69,0.07,0,-0.498,-0.203,68.73,65.51,23,54768
4.5,0.69,0.08,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.09,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.1,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.11,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.12,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.13,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.14,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.15,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.16,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.17,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.18,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.69,0.19,0,-0.493,-0.203,67.62,65.07,23,54768
4.5,0.7,0.01,0,-0.519,-0.204,73.22,71.86,23,54768
4.5,0.7,0.02,0,-0.518,-0.205,72.72,70.87,23,54768
4.5,0.7,0.03,0,-0.518,-0.205,72.6,69.9,23,54768
4.5,0.7,0.04,0,-0.513,-0.205,71.18,68.9,23,54768
4.5,0.7,0.05,0,-0.513,-0.205,71.2,68.9,23,54768
4.5,0.7,0.06,0,-0.512,-0.204,71.23,67.37,23,54768
4.5,0.7,0.07,0,-0.504,-0.204,69.71,66.46,23,54768
4.5,0.7,0.08,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.09,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.1,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.11,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.12,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.13,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.14,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.15,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.16,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.17,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.18,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.7,0.19,0,-0.5,-0.204,68.6,66.02,23,54768
4.5,0.71,0.01,0,-0.521,-0.204,74.2,72.84,23,54768
4.5,0.71,0.02,0,-0.52,-0.204,73.7,71.86,23,54768
4.5,0.71,0.03,0,-0.52,-0.204,73.58,70.9,23,54768
4.5,0.71,0.04,0,-0.517,-0.205,72.16,69.89,23,54768
4.5,0.71,0.05,0,-0.517,-0.205,72.18,69.89,23,54768
4.5,0.71,0.06,0,-0.516,-0.204,72.21,68.34,23,54768
4.5,0.71,0.07,0,-0.51,-0.204,70.69,67.41,23,54768
4.5,0.71,0.08,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.09,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.1,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.11,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.12,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.13,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.14,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.15,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.16,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.17,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.18,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.71,0.19,0,-0.506,-0.205,69.58,66.96,23,54768
4.5,0.72,0.01,0,-0.522,-0.203,75.18,73.82,23,54768
4.5,0.72,0.02,0,-0.522,-0.203,74.68,72.84,23,54768
4.5,0.72,0.03,0,-0.521,-0.204,74.56,71.89,23,54768
4.5,0.72,0.04,0,-0.519,-0.205,73.14,70.87,23,54768
4.5,0.72,0.05,0,-0.519,-0.204,73.16,70.87,23,54768
4.5,0.72,0.06,0,-0.519,-0.204,73.19,69.3,23,54768
4.5,0.72,0.07,0,-0.513,-0.205,71.67,68.36,23,54768
4.5,0.72,0.08,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.09,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.1,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.11,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.12,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.13,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.14,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.15,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.16,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.17,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.18,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.72,0.19,0,-0.511,-0.205,70.56,67.9,23,54768
4.5,0.73,0.01,0,-0.523,-0.203,76.16,74.81,23,54768
4.5,0.73,0.02,0,-0.523,-0.203,75.66,73.82,23,54768
4.5,0.73,0.03,0,-0.522,-0.203,75.54,72.89,23,54768
4.5,0.73,0.04,0,-0.521,-0.204,74.12,71.86,23,54768
4.5,0.73,0.05,0,-0.521,-0.204,74.14,71.86,23,54768
4.5,0.73,0.06,0,-0.52,-0.204,74.17,70.26,23,54768
4.5,0.73,0.07,0,-0.516,-0.204,72.65,69.31,23,54768
4.5,0.73,0.08,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.09,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.1,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.11,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.12,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.13,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.14,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.15,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.16,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.17,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.18,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.73,0.19,0,-0.514,-0.205,71.54,68.84,23,54768
4.5,0.74,0.01,0,-0.524,-0.203,77.09,75.79,23,54768
4.5,0.74,0.02,0,-0.524,-0.203,76.64,74.81,23,54768
4.5,0.74,0.03,0,-0.523,-0.203,76.52,73.89,23,54768
4.5,0.74,0.04,0,-0.522,-0.203,75.1,72.84,23,54768
4.5,0.74,0.05,0,-0.522,-0.204,75.12,72.84,23,54768
4.5,0.74,0.06,0,-0.522,-0.204,75.15,71.22,23,54768
4.5,0.74,0.07,0,-0.518,-0.204,73.63,70.26,23,54768
4.5,0.74,0.08,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.09,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.1,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.11,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.12,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.13,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.14,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.15,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.16,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.17,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.18,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.74,0.19,0,-0.517,-0.205,72.52,69.79,23,54768
4.5,0.75,0.01,0,-0.525,-0.203,78.07,76.78,23,54768
4.5,0.75,0.02,0,-0.524,-0.203,77.62,75.79,23,54768
4.5,0.75,0.03,0,-0.524,-0.203,77.5,74.89,23,54768
4.5,0.75,0.04,0,-0.523,-0.203,76.08,73.82,23,54768
4.5,0.75,0.05,0,-0.523,-0.203,76.1,73.82,23,54768
4.5,0.75,0.06,0,-0.523,-0.204,76.13,72.19,23,54768
4.5,0.75,0.07,0,-0.52,-0.204,74.61,71.21,23,54768
4.5,0.75,0.08,0,-0.519,-0.205,73.5,70.73,23,54768
4.5,0.75,0.09,0,-0.519,-0.205,73.5,70.73,23,54768
4.5,0.75,0.1,0,-0.519,-0.205,73.5,70.73,23,54768
4.5,0.75,0.11,0,-0.519,-0.205,73.5,70.73,23,54768
