multiplier,floor,profit_lockin,score,mean_sharpe,mean_sortino,mean_final_nav,worst_hour_final_nav,breach_events,days_below_floor
4.0,0.67,0.15,23,0.378,0.542,188.4,151.65,28,1197
4.0,0.67,0.16,21,0.371,0.526,183.98,141.99,29,1194
4.0,0.67,0.17,22,0.372,0.53,184.96,146.82,29,1187
4.0,0.67,0.18,23,0.371,0.53,184.52,151.65,28,1181
4.0,0.67,0.19,21,0.37,0.528,183.96,138.12,28,1179
4.0,0.68,0.01,24,0.43,0.639,205.5,178.17,32,1554
4.0,0.68,0.02,24,0.426,0.634,204.45,175.05,32,1444
4.0,0.68,0.03,24,0.425,0.634,205.13,179.81,31,1300
4.0,0.68,0.04,24,0.415,0.616,201.3,170.88,30,956
4.0,0.68,0.05,24,0.416,0.617,202.42,169.84,31,1009
4.0,0.68,0.06,24,0.416,0.619,203.06,170.88,30,1123
4.0,0.68,0.07,24,0.407,0.602,199.64,172.96,31,1066
4.0,0.68,0.08,24,0.395,0.583,194.79,166.14,30,1043
4.0,0.68,0.09,24,0.395,0.582,195.04,170.0,30,1074
4.0,0.68,0.1,24,0.395,0.583,196.36,170.69,30,1177
4.0,0.68,0.11,24,0.392,0.573,194.23,169.67,30,1177
4.0,0.68,0.12,24,0.389,0.559,192.74,166.62,30,1212
4.0,0.68,0.13,24,0.394,0.574,196.75,165.67,30,1257
4.0,0.68,0.14,24,0.385,0.554,191.59,168.66,30,1295
4.0,0.68,0.15,24,0.392,0.569,195.56,164.63,30,1284
4.0,0.68,0.16,22,0.383,0.551,190.23,142.95,29,1244
4.0,0.68,0.17,23,0.378,0.539,186.69,147.78,29,1189
4.0,0.68,0.18,23,0.384,0.551,191.41,152.61,29,1184
4.0,0.68,0.19,22,0.378,0.54,188.07,139.09,29,1182
4.0,0.69,0.01,24,0.436,0.647,206.47,180.26,31,1968
4.0,0.69,0.02,24,0.433,0.642,206.2,178.17,32,1866
4.0,0.69,0.03,24,0.432,0.642,206.11,177.73,31,1660
4.0,0.69,0.04,24,0.422,0.632,203.98,171.92,30,1146
4.0,0.69,0.05,24,0.424,0.632,205.28,170.88,31,1547
4.0,0.69,0.06,24,0.424,0.628,204.78,171.92,30,1161
4.0,0.69,0.07,24,0.414,0.611,202.34,174.01,31,1385
4.0,0.69,0.08,24,0.406,0.599,199.03,171.92,30,1026
4.0,0.69,0.09,24,0.403,0.6,198.63,170.69,31,1097
4.0,0.69,0.1,24,0.401,0.592,197.3,165.67,31,1154
4.0,0.69,0.11,24,0.4,0.589,197.42,170.69,29,1033
4.0,0.69,0.12,24,0.402,0.59,198.29,170.96,32,1288
4.0,0.69,0.13,24,0.399,0.579,197.72,169.08,30,1198
4.0,0.69,0.14,24,0.4,0.582,198.94,169.67,30,1247
4.0,0.69,0.15,24,0.394,0.571,195.9,165.67,30,1286
4.0,0.69,0.16,24,0.397,0.577,197.12,171.49,30,1275
4.0,0.69,0.17,24,0.395,0.57,195.29,165.72,30,1269
4.0,0.69,0.18,22,0.386,0.552,190.86,153.58,28,1187
4.0,0.69,0.19,21,0.388,0.56,193.06,158.05,29,1180
4.0,0.7,0.01,24,0.443,0.653,206.5,182.34,32,2279
4.0,0.7,0.02,24,0.438,0.647,205.73,181.3,31,2050
4.0,0.7,0.03,24,0.438,0.648,206.51,181.89,31,2054
4.0,0.7,0.04,24,0.43,0.637,204.65,177.13,30,1842
4.0,0.7,0.05,24,0.43,0.637,205.68,176.69,30,1810
4.0,0.7,0.06,24,0.429,0.638,206.07,172.96,31,1737
4.0,0.7,0.07,24,0.417,0.613,201.35,174.61,31,1682
4.0,0.7,0.08,24,0.41,0.608,200.07,176.78,30,930
4.0,0.7,0.09,24,0.411,0.609,201.04,166.71,31,1051
4.0,0.7,0.1,24,0.411,0.609,200.85,173.86,31,1137
4.0,0.7,0.11,24,0.411,0.612,202.09,175.65,29,1198
4.0,0.7,0.12,24,0.411,0.614,202.27,172.96,32,1361
4.0,0.7,0.13,24,0.403,0.59,198.22,168.63,32,1459
4.0,0.7,0.14,24,0.409,0.6,201.71,174.61,30,1502
4.0,0.7,0.15,24,0.403,0.586,199.88,166.71,30,1235
4.0,0.7,0.16,24,0.405,0.59,200.71,172.53,30,1224
4.0,0.7,0.17,24,0.399,0.578,197.7,168.1,30,1270
4.0,0.7,0.18,24,0.398,0.576,196.28,172.43,30,1262
4.0,0.7,0.19,23,0.401,0.58,198.66,141.02,29,1227
4.0,0.71,0.01,24,0.45,0.659,206.62,184.42,32,2401
4.0,0.71,0.02,24,0.446,0.654,206.3,180.26,32,2329
4.0,0.71,0.03,24,0.445,0.653,206.63,182.93,32,2480
4.0,0.71,0.04,24,0.438,0.642,205.77,178.17,31,2174
4.0,0.71,0.05,24,0.434,0.639,204.81,172.96,30,1705
4.0,0.71,0.06,24,0.437,0.646,207.03,179.81,31,1935
4.0,0.71,0.07,24,0.425,0.632,204.4,176.09,31,1561
4.0,0.71,0.08,24,0.416,0.618,202.04,174.01,30,1236
4.0,0.71,0.09,24,0.42,0.625,204.29,176.69,31,940
4.0,0.71,0.1,24,0.422,0.632,205.45,178.17,31,983
4.0,0.71,0.11,24,0.42,0.624,204.46,183.9,30,1185
4.0,0.71,0.12,24,0.415,0.616,202.66,173.57,32,1307
4.0,0.71,0.13,24,0.412,0.612,201.82,168.8,33,1639
4.0,0.71,0.14,24,0.418,0.615,204.48,176.09,30,1481
4.0,0.71,0.15,24,0.414,0.611,204.06,170.57,30,1841
4.0,0.71,0.16,24,0.412,0.603,203.01,169.67,30,1530
4.0,0.71,0.17,24,0.413,0.603,204.27,175.77,30,1218
4.0,0.71,0.18,24,0.406,0.586,199.48,167.33,30,1208
4.0,0.71,0.19,24,0.406,0.588,200.36,168.66,30,1258
4.0,0.72,0.01,24,0.457,0.671,206.44,184.42,33,2275
4.0,0.72,0.02,24,0.453,0.664,206.12,183.38,32,2372
4.0,0.72,0.03,24,0.453,0.664,207.11,180.85,32,2311
4.0,0.72,0.04,24,0.444,0.656,206.15,183.38,31,2200
4.0,0.72,0.05,24,0.443,0.65,205.83,179.21,32,2440
4.0,0.72,0.06,24,0.441,0.657,206.82,181.3,31,2090
4.0,0.72,0.07,24,0.437,0.645,205.97,177.73,32,1925
4.0,0.72,0.08,24,0.426,0.631,204.08,177.73,30,1692
4.0,0.72,0.09,24,0.42,0.621,201.6,173.86,31,880
4.0,0.72,0.1,24,0.429,0.643,208.16,176.3,31,979
4.0,0.72,0.11,24,0.431,0.643,208.09,178.17,30,1022
4.0,0.72,0.12,24,0.42,0.617,202.7,176.77,30,1266
4.0,0.72,0.13,24,0.425,0.633,207.16,169.41,33,1566
4.0,0.72,0.14,24,0.427,0.635,207.75,178.24,32,1909
4.0,0.72,0.15,24,0.425,0.631,207.53,172.99,31,2193
4.0,0.72,0.16,24,0.421,0.62,206.65,175.05,30,1978
4.0,0.72,0.17,24,0.418,0.614,204.64,168.55,30,1731
4.0,0.72,0.18,24,0.416,0.607,204.24,174.45,30,1210
4.0,0.72,0.19,24,0.41,0.595,201.99,173.57,30,1201
4.0,0.73,0.01,24,0.465,0.682,206.38,184.42,33,2146
4.0,0.73,0.02,24,0.462,0.679,206.93,184.42,33,2191
4.0,0.73,0.03,24,0.461,0.681,208.09,185.0,33,2241
4.0,0.73,0.04,24,0.45,0.659,205.79,179.81,33,2273
4.0,0.73,0.05,24,0.451,0.662,206.78,179.81,32,2423
4.0,0.73,0.06,24,0.447,0.652,205.58,182.34,32,2326
4.0,0.73,0.07,24,0.436,0.641,203.18,178.17,32,1904
4.0,0.73,0.08,24,0.436,0.644,205.98,176.09,32,2434
4.0,0.73,0.09,24,0.432,0.634,204.11,174.83,32,1973
4.0,0.73,0.1,24,0.426,0.627,202.09,176.76,32,912
4.0,0.73,0.11,24,0.432,0.645,207.73,179.21,30,1015
4.0,0.73,0.12,24,0.433,0.64,207.16,183.9,30,1105
4.0,0.73,0.13,24,0.431,0.643,207.64,183.96,33,1387
4.0,0.73,0.14,24,0.43,0.638,208.15,178.17,32,1841
4.0,0.73,0.15,24,0.435,0.646,211.0,185.47,31,2145
4.0,0.73,0.16,24,0.432,0.645,210.92,176.09,31,2324
4.0,0.73,0.17,24,0.431,0.635,208.99,171.86,31,1971
4.0,0.73,0.18,24,0.428,0.632,209.0,174.83,30,1939
4.0,0.73,0.19,24,0.424,0.622,206.29,174.61,30,1673
4.0,0.74,0.01,24,0.473,0.694,206.49,181.3,33,2040
4.0,0.74,0.02,24,0.469,0.688,206.32,181.3,33,2070
4.0,0.74,0.03,24,0.466,0.684,206.82,182.93,33,2144
4.0,0.74,0.04,24,0.457,0.671,206.27,181.3,33,2281
4.0,0.74,0.05,24,0.458,0.667,206.94,180.85,32,2319
4.0,0.74,0.06,24,0.459,0.673,207.8,182.93,33,2318
4.0,0.74,0.07,24,0.446,0.652,205.07,178.77,33,2000
4.0,0.74,0.08,24,0.436,0.639,203.72,180.85,32,2398
4.0,0.74,0.09,24,0.439,0.652,205.81,175.79,32,2451
4.0,0.74,0.1,24,0.44,0.651,205.95,177.73,33,1936
4.0,0.74,0.11,24,0.435,0.65,205.64,177.73,31,951
4.0,0.74,0.12,24,0.441,0.655,209.17,177.13,30,1021
4.0,0.74,0.13,24,0.439,0.646,208.61,180.85,33,1306
4.0,0.74,0.14,24,0.431,0.633,205.07,178.77,33,1660
4.0,0.74,0.15,24,0.434,0.641,208.88,181.86,31,2106
4.0,0.74,0.16,24,0.44,0.656,213.29,177.13,31,2285
4.0,0.74,0.17,24,0.438,0.65,211.44,170.56,31,2333
4.0,0.74,0.18,24,0.438,0.65,211.39,170.88,31,2272
4.0,0.74,0.19,24,0.437,0.645,211.25,175.65,30,1745
4.0,0.75,0.01,24,0.481,0.708,206.35,180.26,33,1929
4.0,0.75,0.02,24,0.476,0.701,206.31,181.89,33,1966
4.0,0.75,0.03,24,0.475,0.702,207.42,178.17,33,1998
4.0,0.75,0.04,24,0.466,0.685,205.43,181.89,33,2057
4.0,0.75,0.05,24,0.466,0.687,206.5,182.88,33,2113
4.0,0.75,0.06,24,0.464,0.677,207.04,178.17,33,2194
4.0,0.75,0.07,24,0.451,0.665,205.73,175.77,32,2023
4.0,0.75,0.08,24,0.445,0.658,206.65,186.51,32,2315
4.0,0.75,0.09,24,0.444,0.654,206.03,176.78,32,2448
4.0,0.75,0.1,24,0.448,0.663,206.56,178.69,32,2317
4.0,0.75,0.11,24,0.447,0.671,208.43,178.69,33,1703
4.0,0.75,0.12,24,0.446,0.666,209.6,178.17,31,1271
4.0,0.75,0.13,24,0.443,0.657,207.92,175.78,33,1189
4.0,0.75,0.14,24,0.441,0.65,208.3,175.77,33,1565
4.0,0.75,0.15,24,0.444,0.658,211.08,174.36,31,1930
4.0,0.75,0.16,24,0.446,0.657,211.58,178.17,31,2129
4.0,0.75,0.17,24,0.445,0.662,213.91,184.42,31,2351
4.0,0.75,0.18,24,0.438,0.641,208.65,177.27,31,2279
4.0,0.75,0.19,24,0.451,0.672,216.87,177.13,31,2219
4.0,0.76,0.01,24,0.488,0.72,206.34,179.01,33,1858
4.0,0.76,0.02,24,0.486,0.717,206.97,181.1,33,1903
4.0,0.76,0.03,24,0.481,0.709,205.94,178.59,33,1907
4.0,0.76,0.04,24,0.474,0.692,205.57,179.01,33,2059
4.0,0.76,0.05,24,0.472,0.691,205.74,172.77,33,2047
4.0,0.76,0.06,24,0.474,0.7,207.43,178.59,33,2042
4.0,0.76,0.07,24,0.461,0.677,205.45,184.86,33,2048
4.0,0.76,0.08,24,0.453,0.662,204.53,187.34,32,2149
4.0,0.76,0.09,24,0.448,0.652,203.85,181.71,32,2453
4.0,0.76,0.1,24,0.45,0.661,205.28,180.02,32,2334
4.0,0.76,0.11,24,0.451,0.667,206.76,180.02,33,1906
4.0,0.76,0.12,24,0.453,0.678,208.38,178.08,32,1698
4.0,0.76,0.13,24,0.454,0.681,210.72,173.4,34,1405
4.0,0.76,0.14,24,0.456,0.675,211.27,190.98,34,1458
4.0,0.76,0.15,24,0.45,0.673,212.26,175.65,31,1813
4.0,0.76,0.16,24,0.452,0.671,212.79,182.45,31,2080
4.0,0.76,0.17,24,0.454,0.677,215.77,172.74,31,2226
4.0,0.76,0.18,24,0.449,0.662,213.49,178.62,31,2296
4.0,0.76,0.19,24,0.45,0.662,213.39,168.14,31,2225
4.0,0.77,0.01,24,0.496,0.735,205.64,177.77,33,1771
4.0,0.77,0.02,24,0.493,0.729,206.08,179.85,33,1812
4.0,0.77,0.03,24,0.491,0.727,206.75,176.73,33,1833
4.0,0.77,0.04,24,0.482,0.711,206.38,171.54,33,1860
4.0,0.77,0.05,24,0.48,0.705,206.07,178.81,33,1956
4.0,0.77,0.06,24,0.477,0.709,207.38,179.46,33,1965
4.0,0.77,0.07,24,0.467,0.687,205.18,177.75,33,2075
4.0,0.77,0.08,24,0.461,0.683,205.73,179.85,33,2038
4.0,0.77,0.09,24,0.457,0.666,205.72,182.97,32,2339
4.0,0.77,0.1,24,0.457,0.666,205.2,179.78,32,2240
4.0,0.77,0.11,24,0.456,0.667,204.72,171.54,33,2207
4.0,0.77,0.12,24,0.458,0.682,208.47,179.41,32,1885
4.0,0.77,0.13,24,0.455,0.68,208.74,175.54,34,1361
4.0,0.77,0.14,24,0.458,0.687,210.61,167.01,35,1650
4.0,0.77,0.15,24,0.461,0.672,210.33,188.79,33,1960
4.0,0.77,0.16,24,0.455,0.677,211.86,179.46,32,2004
4.0,0.77,0.17,24,0.451,0.659,209.83,174.03,31,2197
4.0,0.77,0.18,24,0.456,0.671,213.94,173.62,31,2191
4.0,0.77,0.19,24,0.466,0.702,220.09,185.69,31,2121
4.0,0.78,0.01,24,0.506,0.752,205.61,177.21,33,1698
4.0,0.78,0.02,24,0.502,0.746,205.82,176.54,33,1722
4.0,0.78,0.03,24,0.495,0.732,205.67,171.34,33,1780
4.0,0.78,0.04,24,0.49,0.724,205.53,176.54,33,1807
4.0,0.78,0.05,24,0.49,0.731,207.04,179.65,33,1804
4.0,0.78,0.06,24,0.482,0.716,205.27,176.71,33,1849
4.0,0.78,0.07,24,0.468,0.681,203.1,175.14,33,2084
4.0,0.78,0.08,24,0.472,0.707,206.74,180.32,33,1884
4.0,0.78,0.09,24,0.471,0.699,207.6,183.43,32,2054
4.0,0.78,0.1,24,0.461,0.669,204.27,174.46,32,2245
4.0,0.78,0.11,24,0.468,0.692,208.68,172.38,33,2105
4.0,0.78,0.12,24,0.47,0.702,209.6,180.69,33,2097
4.0,0.78,0.13,24,0.466,0.697,209.24,182.82,32,1861
4.0,0.78,0.14,24,0.459,0.678,207.26,171.03,35,1594
4.0,0.78,0.15,24,0.467,0.698,211.41,170.62,34,1898
4.0,0.78,0.16,24,0.47,0.702,214.26,180.69,33,2174
4.0,0.78,0.17,24,0.464,0.699,215.19,186.92,32,2137
4.0,0.78,0.18,24,0.462,0.683,213.62,163.63,31,2166
4.0,0.78,0.19,24,0.463,0.69,215.62,187.01,31,2133
4.0,0.79,0.01,24,0.516,0.77,205.28,178.07,33,1622
4.0,0.79,0.02,24,0.509,0.759,205.49,177.38,33,1674
4.0,0.79,0.03,24,0.505,0.751,205.74,178.07,33,1707
4.0,0.79,0.04,24,0.497,0.738,204.74,173.64,33,1751
4.0,0.79,0.05,24,0.496,0.737,205.5,175.3,33,1749
4.0,0.79,0.06,24,0.486,0.718,204.47,175.3,33,1789
4.0,0.79,0.07,24,0.476,0.695,202.84,179.74,33,1897
4.0,0.79,0.08,24,0.478,0.711,205.95,181.18,33,1907
4.0,0.79,0.09,24,0.478,0.712,206.53,184.64,33,1910
4.0,0.79,0.1,24,0.471,0.686,204.6,185.67,32,2220
4.0,0.79,0.11,24,0.473,0.692,207.58,173.23,33,2115
4.0,0.79,0.12,24,0.474,0.705,209.28,181.18,33,1981
4.0,0.79,0.13,24,0.477,0.715,209.91,184.93,33,1861
4.0,0.79,0.14,24,0.47,0.703,209.44,179.74,33,1869
4.0,0.79,0.15,24,0.468,0.702,211.97,171.61,35,1841
4.0,0.79,0.16,24,0.469,0.692,208.88,181.53,33,2137
4.0,0.79,0.17,24,0.48,0.728,218.38,187.39,33,2297
4.0,0.79,0.18,24,0.473,0.714,216.3,183.59,33,2385
4.0,0.79,0.19,24,0.472,0.707,215.96,171.75,32,2112
4.0,0.8,0.01,24,0.527,0.791,205.09,179.97,34,1553
4.0,0.8,0.02,24,0.52,0.776,204.51,178.21,33,1598
4.0,0.8,0.03,24,0.516,0.772,205.53,176.14,34,1607
4.0,0.8,0.04,24,0.513,0.768,205.9,177.9,33,1646
4.0,0.8,0.05,24,0.502,0.743,204.13,167.53,33,1687
4.0,0.8,0.06,24,0.499,0.743,205.18,172.6,34,1713
4.0,0.8,0.07,24,0.482,0.711,202.85,177.18,33,1863
4.0,0.8,0.08,24,0.487,0.716,205.11,182.04,33,1910
4.0,0.8,0.09,24,0.484,0.727,206.93,172.6,33,1864
4.0,0.8,0.1,24,0.488,0.73,209.39,175.83,33,1985
4.0,0.8,0.11,24,0.482,0.708,207.33,174.07,33,2096
4.0,0.8,0.12,24,0.485,0.726,210.5,194.45,33,1970
4.0,0.8,0.13,24,0.489,0.739,214.27,177.18,33,1864
4.0,0.8,0.14,24,0.487,0.742,213.04,179.9,33,1756
4.0,0.8,0.15,24,0.476,0.712,209.48,170.92,34,1890
4.0,0.8,0.16,24,0.474,0.709,211.45,162.45,33,2083
4.0,0.8,0.17,24,0.474,0.71,211.8,184.09,33,2264
4.0,0.8,0.18,24,0.486,0.744,218.12,194.45,33,2370
4.0,0.8,0.19,24,0.484,0.737,218.73,181.0,33,2322
4.0,0.81,0.01,24,0.537,0.812,204.52,180.09,35,1478
4.0,0.81,0.02,24,0.532,0.799,204.52,179.69,34,1527
4.0,0.81,0.03,24,0.521,0.782,203.85,176.7,34,1559
4.0,0.81,0.04,24,0.519,0.777,204.57,174.63,34,1544
4.0,0.81,0.05,24,0.519,0.779,206.18,181.86,33,1657
4.0,0.81,0.06,24,0.495,0.73,202.38,170.77,33,1728
4.0,0.81,0.07,24,0.493,0.724,201.63,170.77,33,1720
4.0,0.81,0.08,24,0.493,0.728,203.96,171.57,33,1705
4.0,0.81,0.09,24,0.487,0.72,203.66,175.99,33,1926
4.0,0.81,0.1,24,0.487,0.713,204.02,176.98,33,1799
4.0,0.81,0.11,24,0.491,0.728,208.51,171.57,33,2096
4.0,0.81,0.12,23,0.489,0.724,208.61,158.35,33,1986
4.0,0.81,0.13,24,0.495,0.755,213.87,191.16,33,1859
4.0,0.81,0.14,24,0.494,0.746,213.03,185.26,33,1774
4.0,0.81,0.15,24,0.488,0.736,212.55,176.7,34,1774
4.0,0.81,0.16,24,0.484,0.725,210.6,166.36,33,1999
4.0,0.81,0.17,24,0.487,0.737,215.91,189.4,33,2226
4.0,0.81,0.18,24,0.484,0.719,212.52,191.05,33,2355
4.0,0.81,0.19,24,0.488,0.753,219.09,181.86,33,2320
4.0,0.82,0.01,24,0.549,0.831,204.07,180.92,35,1419
4.0,0.82,0.02,24,0.542,0.822,204.53,177.56,35,1449
4.0,0.82,0.03,24,0.536,0.804,204.28,177.56,33,1514
4.0,0.82,0.04,24,0.527,0.79,203.58,171.61,33,1568
4.0,0.82,0.05,24,0.524,0.785,204.44,172.4,34,1588
4.0,0.82,0.06,24,0.517,0.778,205.57,177.56,33,1604
4.0,0.82,0.07,24,0.513,0.769,205.56,182.89,34,1691
4.0,0.82,0.08,24,0.502,0.745,205.43,172.56,33,1715
4.0,0.82,0.09,24,0.501,0.75,205.52,177.56,34,1759
4.0,0.82,0.1,24,0.495,0.732,203.43,164.44,33,1763
4.0,0.82,0.11,24,0.498,0.748,205.56,172.56,34,1649
4.0,0.82,0.12,24,0.495,0.73,206.82,171.61,33,1979
4.0,0.82,0.13,24,0.505,0.757,211.8,188.8,33,1877
4.0,0.82,0.14,24,0.505,0.77,214.18,185.82,33,1757
4.0,0.82,0.15,24,0.496,0.75,209.88,177.56,33,1656
4.0,0.82,0.16,24,0.496,0.749,213.12,180.68,34,1817
4.0,0.82,0.17,24,0.494,0.742,213.56,169.51,33,1993
4.0,0.82,0.18,24,0.495,0.749,216.05,192.1,33,2344
4.0,0.82,0.19,24,0.49,0.74,214.72,180.98,33,2333
4.0,0.83,0.01,24,0.561,0.854,203.65,179.68,35,1339
4.0,0.83,0.02,24,0.553,0.839,203.54,176.59,35,1373
4.0,0.83,0.03,24,0.546,0.83,203.94,178.65,34,1430
4.0,0.83,0.04,24,0.546,0.83,204.61,177.61,35,1380
4.0,0.83,0.05,24,0.533,0.803,203.57,173.49,34,1491
4.0,0.83,0.06,24,0.519,0.776,202.46,172.23,34,1552
4.0,0.83,0.07,24,0.528,0.804,207.2,176.6,35,1535
4.0,0.83,0.08,24,0.527,0.802,207.02,176.59,33,1609
4.0,0.83,0.09,24,0.509,0.756,204.45,178.42,34,1641
4.0,0.83,0.1,24,0.497,0.727,200.46,175.58,33,1783
4.0,0.83,0.11,24,0.511,0.778,208.15,176.59,33,1611
4.0,0.83,0.12,24,0.506,0.762,205.9,169.49,34,1641
4.0,0.83,0.13,24,0.502,0.739,207.03,166.26,33,1930
4.0,0.83,0.14,24,0.51,0.779,213.59,183.7,33,1774
4.0,0.83,0.15,24,0.509,0.779,212.95,178.42,33,1661
4.0,0.83,0.16,24,0.513,0.796,214.43,181.67,34,1566
4.0,0.83,0.17,24,0.505,0.764,213.93,170.51,35,1824
4.0,0.83,0.18,24,0.502,0.75,215.68,175.58,33,2171
4.0,0.83,0.19,24,0.501,0.751,215.16,183.57,33,2362
4.0,0.84,0.01,24,0.575,0.88,203.5,181.55,35,1291
4.0,0.84,0.02,24,0.568,0.87,203.85,175.36,35,1318
4.0,0.84,0.03,24,0.564,0.864,204.63,182.58,35,1317
4.0,0.84,0.04,24,0.559,0.851,204.44,178.6,35,1388
4.0,0.84,0.05,24,0.541,0.814,203.07,171.5,34,1452
4.0,0.84,0.06,24,0.535,0.799,203.19,182.66,33,1567
4.0,0.84,0.07,24,0.531,0.799,203.72,173.09,34,1551
4.0,0.84,0.08,24,0.545,0.835,209.47,177.21,33,1552
4.0,0.84,0.09,24,0.533,0.801,205.25,170.0,35,1487
4.0,0.84,0.1,24,0.518,0.779,205.38,168.97,33,1697
4.0,0.84,0.11,24,0.513,0.766,203.76,163.38,33,1631
4.0,0.84,0.12,24,0.515,0.789,207.12,170.48,34,1538
4.0,0.84,0.13,24,0.519,0.789,208.77,180.31,34,1662
4.0,0.84,0.14,24,0.512,0.764,210.76,184.69,33,2043
4.0,0.84,0.15,24,0.51,0.778,210.31,176.57,33,1680
4.0,0.84,0.16,24,0.514,0.798,213.5,166.42,34,1570
4.0,0.84,0.17,24,0.516,0.817,215.19,171.5,35,1482
4.0,0.84,0.18,24,0.506,0.774,213.05,176.57,35,1748
4.0,0.84,0.19,24,0.51,0.772,218.72,196.15,33,2217
4.0,0.85,0.01,24,0.589,0.904,202.7,183.41,35,1218
4.0,0.85,0.02,24,0.58,0.885,202.28,176.19,35,1263
4.0,0.85,0.03,24,0.577,0.886,204.04,177.22,35,1295
4.0,0.85,0.04,24,0.572,0.878,204.79,175.53,35,1308
4.0,0.85,0.05,24,0.549,0.837,200.77,182.09,35,1347
4.0,0.85,0.06,24,0.55,0.842,205.04,167.95,34,1429
4.0,0.85,0.07,24,0.548,0.836,204.03,178.58,35,1392
4.0,0.85,0.08,24,0.556,0.851,208.36,183.65,34,1425
4.0,0.85,0.09,24,0.556,0.856,209.03,170.87,35,1437
4.0,0.85,0.1,24,0.54,0.834,207.45,169.84,34,1412
4.0,0.85,0.11,24,0.523,0.785,204.91,164.37,33,1649
4.0,0.85,0.12,24,0.529,0.817,209.82,173.96,34,1498
4.0,0.85,0.13,24,0.521,0.794,206.63,165.39,34,1535
4.0,0.85,0.14,23,0.52,0.79,207.29,159.71,34,1761
4.0,0.85,0.15,24,0.519,0.781,210.9,177.56,33,1952
4.0,0.85,0.16,24,0.512,0.779,209.98,167.42,34,1708
4.0,0.85,0.17,23,0.527,0.824,214.99,155.24,35,1484
4.0,0.85,0.18,24,0.528,0.841,216.56,177.56,35,1403
4.0,0.85,0.19,24,0.525,0.829,216.71,163.36,35,1669
4.0,0.86,0.01,24,0.604,0.933,202.48,182.61,36,1151
4.0,0.86,0.02,24,0.595,0.916,202.54,183.2,35,1182
4.0,0.86,0.03,24,0.59,0.904,202.95,181.6,35,1233
4.0,0.86,0.04,24,0.576,0.879,201.29,179.09,35,1247
4.0,0.86,0.05,24,0.568,0.871,202.75,181.14,34,1312
4.0,0.86,0.06,24,0.56,0.86,201.72,174.82,34,1274
4.0,0.86,0.07,24,0.558,0.851,203.17,182.17,35,1300
4.0,0.86,0.08,24,0.556,0.847,204.84,168.41,34,1492
4.0,0.86,0.09,24,0.566,0.876,208.42,181.15,35,1440
4.0,0.86,0.1,24,0.574,0.892,211.1,170.85,33,1387
4.0,0.86,0.11,24,0.546,0.838,207.03,176.52,33,1609
4.0,0.86,0.12,24,0.541,0.83,206.04,167.92,34,1563
4.0,0.86,0.13,23,0.534,0.82,206.69,155.41,35,1429
4.0,0.86,0.14,24,0.526,0.808,204.87,172.01,34,1413
4.0,0.86,0.15,24,0.53,0.821,210.17,165.71,32,1787
4.0,0.86,0.16,24,0.533,0.814,214.47,184.64,33,1859
4.0,0.86,0.17,24,0.524,0.805,213.36,173.48,34,1693
4.0,0.86,0.18,24,0.536,0.858,219.24,178.79,35,1421
4.0,0.86,0.19,24,0.53,0.838,215.5,164.35,35,1594
4.0,0.87,0.01,24,0.625,0.971,202.96,185.06,35,1099
4.0,0.87,0.02,24,0.607,0.933,200.94,179.92,34,1126
4.0,0.87,0.03,24,0.607,0.946,202.97,181.84,35,1124
4.0,0.87,0.04,24,0.592,0.914,202.3,177.52,35,1195
4.0,0.87,0.05,24,0.583,0.899,202.46,184.62,35,1210
4.0,0.87,0.06,24,0.579,0.887,203.15,181.97,34,1346
4.0,0.87,0.07,24,0.576,0.887,204.89,173.46,35,1324
4.0,0.87,0.08,24,0.564,0.855,202.32,169.4,35,1347
4.0,0.87,0.09,24,0.574,0.884,206.54,170.42,35,1283
4.0,0.87,0.1,24,0.573,0.884,207.28,181.97,33,1398
4.0,0.87,0.11,23,0.584,0.941,216.0,157.18,35,1233
4.0,0.87,0.12,24,0.554,0.85,206.65,163.35,34,1580
4.0,0.87,0.13,24,0.558,0.886,210.64,169.51,35,1440
4.0,0.87,0.14,24,0.542,0.839,205.48,173.01,35,1317
4.0,0.87,0.15,24,0.543,0.856,209.48,166.43,34,1305
4.0,0.87,0.16,24,0.537,0.824,212.31,180.89,33,1869
4.0,0.87,0.17,24,0.537,0.815,211.63,174.47,33,1773
4.0,0.87,0.18,23,0.537,0.831,216.73,161.29,34,1673
4.0,0.87,0.19,24,0.546,0.874,219.07,186.98,36,1349
4.0,0.88,0.01,24,0.651,1.017,203.24,187.87,35,1035
4.0,0.88,0.02,24,0.633,0.986,202.87,182.8,35,1092
4.0,0.88,0.03,24,0.625,0.975,203.88,179.72,34,1091
4.0,0.88,0.04,24,0.603,0.939,201.1,174.45,36,1113
4.0,0.88,0.05,24,0.594,0.911,200.05,177.66,34,1167
4.0,0.88,0.06,24,0.605,0.948,205.08,186.62,35,1175
4.0,0.88,0.07,24,0.597,0.926,204.93,183.72,35,1269
4.0,0.88,0.08,24,0.592,0.925,206.18,180.74,34,1245
4.0,0.88,0.09,24,0.582,0.905,207.35,171.41,35,1318
4.0,0.88,0.1,24,0.591,0.929,210.94,172.53,35,1367
4.0,0.88,0.11,24,0.606,0.989,216.8,178.51,34,1232
4.0,0.88,0.12,24,0.571,0.883,207.32,174.45,34,1465
4.0,0.88,0.13,24,0.565,0.889,209.59,170.38,35,1453
